Unnamed: 0,STATION,DATE,LATITUDE,LONGITUDE,NAME,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
271,USC00086700,02-12-1893,28.933333,-82.033333,OXFORD FL US,762.0,6,272.0,6,172.0,6
272,USC00086700,02-13-1893,28.933333,-82.033333,OXFORD FL US,5.0,6,261.0,6,167.0,6
273,USC00086700,02-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,228.0,6,156.0,6
274,USC00086700,02-15-1893,28.933333,-82.033333,OXFORD FL US,,,272.0,6,161.0,6
275,USC00086700,02-16-1893,28.933333,-82.033333,OXFORD FL US,,,272.0,6,156.0,6
276,USC00086700,02-17-1893,28.933333,-82.033333,OXFORD FL US,81.0,6,267.0,6,161.0,6
277,USC00086700,02-18-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,206.0,6,128.0,6
278,USC00086700,02-19-1893,28.933333,-82.033333,OXFORD FL US,,,183.0,6,89.0,6
279,USC00086700,02-20-1893,28.933333,-82.033333,OXFORD FL US,,,194.0,6,67.0,6
280,USC00086700,02-21-1893,28.933333,-82.033333,OXFORD FL US,76.0,6,217.0,6,72.0,6
281,USC00086700,02-22-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,178.0,6,94.0,6
282,USC00086700,02-23-1893,28.933333,-82.033333,OXFORD FL US,,,211.0,6,39.0,6
283,USC00086700,02-24-1893,28.933333,-82.033333,OXFORD FL US,,,239.0,6,83.0,6
284,USC00086700,02-25-1893,28.933333,-82.033333,OXFORD FL US,,,233.0,6,156.0,6
285,USC00086700,02-26-1893,28.933333,-82.033333,OXFORD FL US,584.0,6,183.0,6,144.0,6
286,USC00086700,02-27-1893,28.933333,-82.033333,OXFORD FL US,8.0,6,233.0,6,167.0,6
287,USC00086700,02-28-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,256.0,6,183.0,6
288,USC00086700,03-01-1893,28.933333,-82.033333,OXFORD FL US,97.0,6,,,,
289,USC00086700,03-02-1893,28.933333,-82.033333,OXFORD FL US,132.0,6,,,,
290,USC00086700,03-03-1893,28.933333,-82.033333,OXFORD FL US,3.0,6,,,,
291,USC00086700,03-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
292,USC00086700,03-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
293,USC00086700,03-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
294,USC00086700,03-07-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
295,USC00086700,03-08-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
296,USC00086700,03-09-1893,28.933333,-82.033333,OXFORD FL US,30.0,6,,,,
297,USC00086700,03-10-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
298,USC00086700,03-11-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
299,USC00086700,03-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
300,USC00086700,03-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
301,USC00086700,03-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
302,USC00086700,03-15-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
303,USC00086700,03-16-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
304,USC00086700,03-17-1893,28.933333,-82.033333,OXFORD FL US,53.0,6,,,,
305,USC00086700,03-18-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
306,USC00086700,03-19-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
307,USC00086700,03-20-1893,28.933333,-82.033333,OXFORD FL US,0.0,T6,,,,
308,USC00086700,03-21-1893,28.933333,-82.033333,OXFORD FL US,208.0,6,,,,
309,USC00086700,03-22-1893,28.933333,-82.033333,OXFORD FL US,46.0,6,,,,
310,USC00086700,03-23-1893,28.933333,-82.033333,OXFORD FL US,56.0,6,,,,
311,USC00086700,03-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
312,USC00086700,03-25-1893,28.933333,-82.033333,OXFORD FL US,229.0,6,,,,
313,USC00086700,03-26-1893,28.933333,-82.033333,OXFORD FL US,356.0,6,,,,
314,USC00086700,03-27-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
315,USC00086700,03-28-1893,28.933333,-82.033333,OXFORD FL US,15.0,6,,,,
316,USC00086700,03-29-1893,28.933333,-82.033333,OXFORD FL US,109.0,6,,,,
317,USC00086700,03-30-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
318,USC00086700,03-31-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
319,USC00086700,04-01-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,306.0,6,111.0,6
320,USC00086700,04-02-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,261.0,6,117.0,6
321,USC00086700,04-03-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,306.0,6,139.0,6
322,USC00086700,04-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,261.0,6,144.0,6
323,USC00086700,04-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,289.0,6,194.0,6
324,USC00086700,04-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,300.0,6,172.0,6
325,USC00086700,04-07-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,283.0,6,206.0,6
326,USC00086700,04-08-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,311.0,6,189.0,6
327,USC00086700,04-09-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,294.0,6,228.0,6
328,USC00086700,04-10-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,289.0,6,206.0,6
329,USC00086700,04-11-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,294.0,6,178.0,6
330,USC00086700,04-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,289.0,6,172.0,6
331,USC00086700,04-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,294.0,6,217.0,6
332,USC00086700,04-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,294.0,6,217.0,6
333,USC00086700,04-15-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,261.0,6,211.0,6
334,USC00086700,04-16-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,250.0,6,206.0,6
335,USC00086700,04-17-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,250.0,6,183.0,6
336,USC00086700,04-18-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,250.0,6,139.0,6
337,USC00086700,04-19-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,261.0,6,206.0,6
338,USC00086700,04-20-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,261.0,6,178.0,6
339,USC00086700,04-21-1893,28.933333,-82.033333,OXFORD FL US,198.0,6,261.0,6,133.0,6
340,USC00086700,04-22-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,278.0,6,161.0,6
341,USC00086700,04-23-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,283.0,6,178.0,6
342,USC00086700,04-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,289.0,6,194.0,6
343,USC00086700,04-25-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,300.0,6,183.0,6
344,USC00086700,04-26-1893,28.933333,-82.033333,OXFORD FL US,0.0,T6,311.0,6,228.0,6
345,USC00086700,04-27-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,289.0,6,222.0,6
346,USC00086700,04-28-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,311.0,6,211.0,6
347,USC00086700,04-29-1893,28.933333,-82.033333,OXFORD FL US,28.0,6,306.0,6,211.0,6
348,USC00086700,04-30-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,300.0,6,211.0,6
349,USC00086700,05-01-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,311.0,6,239.0,6
350,USC00086700,05-02-1893,28.933333,-82.033333,OXFORD FL US,0.0,T6,294.0,6,239.0,6
351,USC00086700,05-03-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,283.0,6,222.0,6
352,USC00086700,05-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,272.0,6,178.0,6
353,USC00086700,05-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,317.0,6,178.0,6
354,USC00086700,05-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,T6,306.0,6,211.0,6
355,USC00086700,05-07-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,306.0,6,222.0,6
356,USC00086700,05-08-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,306.0,6,228.0,6
357,USC00086700,05-09-1893,28.933333,-82.033333,OXFORD FL US,23.0,6,300.0,6,222.0,6
358,USC00086700,05-10-1893,28.933333,-82.033333,OXFORD FL US,104.0,6,228.0,6,178.0,6
359,USC00086700,05-11-1893,28.933333,-82.033333,OXFORD FL US,0.0,T6,256.0,6,183.0,6
360,USC00086700,05-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,278.0,6,211.0,6
361,USC00086700,05-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,283.0,6,217.0,6
362,USC00086700,05-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,306.0,6,217.0,6
363,USC00086700,05-15-1893,28.933333,-82.033333,OXFORD FL US,0.0,T6,317.0,6,233.0,6
364,USC00086700,05-16-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,267.0,6,233.0,6
365,USC00086700,05-17-1893,28.933333,-82.033333,OXFORD FL US,38.0,6,267.0,6,200.0,6
366,USC00086700,05-18-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,272.0,6,178.0,6
367,USC00086700,05-19-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,300.0,6,228.0,6
368,USC00086700,05-20-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,317.0,6,189.0,6
369,USC00086700,05-21-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,306.0,6,228.0,6
370,USC00086700,05-22-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,339.0,6,233.0,6
371,USC00086700,05-23-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,339.0,6,244.0,6
372,USC00086700,05-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,333.0,6,233.0,6
373,USC00086700,05-25-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,333.0,6,233.0,6
374,USC00086700,05-26-1893,28.933333,-82.033333,OXFORD FL US,295.0,6,322.0,6,239.0,6
375,USC00086700,05-27-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,294.0,6,239.0,6
376,USC00086700,05-28-1893,28.933333,-82.033333,OXFORD FL US,20.0,6,294.0,6,244.0,6
377,USC00086700,05-29-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,300.0,6,233.0,6
378,USC00086700,05-30-1893,28.933333,-82.033333,OXFORD FL US,,,294.0,6,233.0,6
379,USC00086700,05-31-1893,28.933333,-82.033333,OXFORD FL US,20.0,6,328.0,6,233.0,6
380,USC00086700,06-01-1893,28.933333,-82.033333,OXFORD FL US,404.0,6,294.0,6,239.0,6
381,USC00086700,06-02-1893,28.933333,-82.033333,OXFORD FL US,198.0,6,311.0,6,239.0,6
382,USC00086700,06-03-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,306.0,6,256.0,6
383,USC00086700,06-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,267.0,6
384,USC00086700,06-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,311.0,6,267.0,6
385,USC00086700,06-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,261.0,6
386,USC00086700,06-07-1893,28.933333,-82.033333,OXFORD FL US,584.0,6,328.0,6,267.0,I6
387,USC00086700,06-08-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,239.0,I6,200.0,6
388,USC00086700,06-09-1893,28.933333,-82.033333,OXFORD FL US,274.0,6,267.0,6,200.0,6
389,USC00086700,06-10-1893,28.933333,-82.033333,OXFORD FL US,25.0,6,294.0,6,200.0,6
390,USC00086700,06-11-1893,28.933333,-82.033333,OXFORD FL US,20.0,6,267.0,6,200.0,6
391,USC00086700,06-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,311.0,6,239.0,6
392,USC00086700,06-13-1893,28.933333,-82.033333,OXFORD FL US,114.0,6,289.0,6,233.0,6
393,USC00086700,06-14-1893,28.933333,-82.033333,OXFORD FL US,152.0,6,244.0,6,211.0,6
394,USC00086700,06-15-1893,28.933333,-82.033333,OXFORD FL US,216.0,6,244.0,6,228.0,6
395,USC00086700,06-16-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,294.0,6,239.0,6
396,USC00086700,06-17-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,244.0,6
397,USC00086700,06-18-1893,28.933333,-82.033333,OXFORD FL US,28.0,6,328.0,6,267.0,6
398,USC00086700,06-19-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,239.0,6
399,USC00086700,06-20-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,333.0,6,244.0,6
400,USC00086700,06-21-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,267.0,6
401,USC00086700,06-22-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,256.0,6
402,USC00086700,06-23-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,317.0,6,261.0,6
403,USC00086700,06-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,250.0,6
404,USC00086700,06-25-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,322.0,6,267.0,6
405,USC00086700,06-26-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,328.0,6,156.0,6
406,USC00086700,06-27-1893,28.933333,-82.033333,OXFORD FL US,89.0,6,278.0,6,228.0,6
407,USC00086700,06-28-1893,28.933333,-82.033333,OXFORD FL US,127.0,6,233.0,I6,222.0,6
408,USC00086700,06-29-1893,28.933333,-82.033333,OXFORD FL US,109.0,6,294.0,6,244.0,I6
409,USC00086700,06-30-1893,28.933333,-82.033333,OXFORD FL US,25.0,6,289.0,6,222.0,6
410,USC00086700,07-01-1893,28.933333,-82.033333,OXFORD FL US,33.0,6,,,,
411,USC00086700,07-02-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
412,USC00086700,07-03-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
413,USC00086700,07-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
414,USC00086700,07-05-1893,28.933333,-82.033333,OXFORD FL US,165.0,6,,,,
415,USC00086700,07-06-1893,28.933333,-82.033333,OXFORD FL US,399.0,6,,,,
416,USC00086700,07-07-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
417,USC00086700,07-08-1893,28.933333,-82.033333,OXFORD FL US,279.0,6,,,,
418,USC00086700,07-09-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
419,USC00086700,07-10-1893,28.933333,-82.033333,OXFORD FL US,119.0,6,,,,
420,USC00086700,07-11-1893,28.933333,-82.033333,OXFORD FL US,23.0,6,,,,
421,USC00086700,07-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
422,USC00086700,07-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
423,USC00086700,07-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
424,USC00086700,07-15-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
425,USC00086700,07-16-1893,28.933333,-82.033333,OXFORD FL US,28.0,6,,,,
426,USC00086700,07-17-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
427,USC00086700,07-18-1893,28.933333,-82.033333,OXFORD FL US,23.0,6,,,,
428,USC00086700,07-19-1893,28.933333,-82.033333,OXFORD FL US,33.0,6,,,,
429,USC00086700,07-20-1893,28.933333,-82.033333,OXFORD FL US,13.0,6,,,,
430,USC00086700,07-21-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
431,USC00086700,07-22-1893,28.933333,-82.033333,OXFORD FL US,114.0,6,,,,
432,USC00086700,07-23-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
433,USC00086700,07-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
434,USC00086700,07-25-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
435,USC00086700,07-26-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
436,USC00086700,07-27-1893,28.933333,-82.033333,OXFORD FL US,1295.0,6,,,,
437,USC00086700,07-28-1893,28.933333,-82.033333,OXFORD FL US,381.0,6,,,,
438,USC00086700,07-29-1893,28.933333,-82.033333,OXFORD FL US,284.0,6,,,,
439,USC00086700,07-30-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
440,USC00086700,07-31-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
441,USC00086700,08-01-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
442,USC00086700,08-02-1893,28.933333,-82.033333,OXFORD FL US,41.0,6,,,,
443,USC00086700,08-03-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
444,USC00086700,08-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
445,USC00086700,08-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
446,USC00086700,08-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
447,USC00086700,08-07-1893,28.933333,-82.033333,OXFORD FL US,150.0,6,,,,
448,USC00086700,08-08-1893,28.933333,-82.033333,OXFORD FL US,30.0,6,,,,
449,USC00086700,08-09-1893,28.933333,-82.033333,OXFORD FL US,15.0,6,,,,
450,USC00086700,08-10-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
451,USC00086700,08-11-1893,28.933333,-82.033333,OXFORD FL US,89.0,6,,,,
452,USC00086700,08-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
453,USC00086700,08-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
454,USC00086700,08-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
455,USC00086700,08-15-1893,28.933333,-82.033333,OXFORD FL US,5.0,6,,,,
456,USC00086700,08-16-1893,28.933333,-82.033333,OXFORD FL US,503.0,6,,,,
457,USC00086700,08-17-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
458,USC00086700,08-18-1893,28.933333,-82.033333,OXFORD FL US,18.0,6,,,,
459,USC00086700,08-19-1893,28.933333,-82.033333,OXFORD FL US,112.0,6,,,,
460,USC00086700,08-20-1893,28.933333,-82.033333,OXFORD FL US,305.0,6,,,,
461,USC00086700,08-21-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
462,USC00086700,08-22-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
463,USC00086700,08-23-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
464,USC00086700,08-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
465,USC00086700,08-25-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
466,USC00086700,08-26-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
467,USC00086700,08-27-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
468,USC00086700,08-28-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
469,USC00086700,08-29-1893,28.933333,-82.033333,OXFORD FL US,279.0,6,,,,
470,USC00086700,08-30-1893,28.933333,-82.033333,OXFORD FL US,64.0,6,,,,
471,USC00086700,08-31-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
472,USC00086700,09-01-1893,28.933333,-82.033333,OXFORD FL US,84.0,6,,,,
473,USC00086700,09-02-1893,28.933333,-82.033333,OXFORD FL US,257.0,6,,,,
474,USC00086700,09-03-1893,28.933333,-82.033333,OXFORD FL US,3.0,6,,,,
475,USC00086700,09-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
476,USC00086700,09-07-1893,28.933333,-82.033333,OXFORD FL US,279.0,6,,,,
477,USC00086700,09-08-1893,28.933333,-82.033333,OXFORD FL US,79.0,6,,,,
478,USC00086700,09-09-1893,28.933333,-82.033333,OXFORD FL US,259.0,6,,,,
479,USC00086700,09-10-1893,28.933333,-82.033333,OXFORD FL US,150.0,6,,,,
480,USC00086700,09-11-1893,28.933333,-82.033333,OXFORD FL US,94.0,6,,,,
481,USC00086700,09-12-1893,28.933333,-82.033333,OXFORD FL US,8.0,6,,,,
482,USC00086700,09-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
483,USC00086700,09-14-1893,28.933333,-82.033333,OXFORD FL US,61.0,6,,,,
484,USC00086700,09-15-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
485,USC00086700,10-01-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
486,USC00086700,10-02-1893,28.933333,-82.033333,OXFORD FL US,264.0,6,,,,
487,USC00086700,10-03-1893,28.933333,-82.033333,OXFORD FL US,160.0,6,,,,
488,USC00086700,10-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
489,USC00086700,10-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
490,USC00086700,10-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
491,USC00086700,10-07-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
492,USC00086700,10-08-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
493,USC00086700,10-09-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
494,USC00086700,10-10-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
495,USC00086700,10-11-1893,28.933333,-82.033333,OXFORD FL US,53.0,6,,,,
496,USC00086700,10-12-1893,28.933333,-82.033333,OXFORD FL US,152.0,6,,,,
497,USC00086700,10-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
498,USC00086700,10-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
499,USC00086700,10-15-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
500,USC00086700,10-16-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
501,USC00086700,10-17-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
502,USC00086700,10-18-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
503,USC00086700,10-19-1893,28.933333,-82.033333,OXFORD FL US,13.0,6,,,,
504,USC00086700,10-20-1893,28.933333,-82.033333,OXFORD FL US,180.0,6,,,,
505,USC00086700,10-21-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
506,USC00086700,10-22-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
507,USC00086700,10-23-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
508,USC00086700,10-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
509,USC00086700,10-25-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
510,USC00086700,10-26-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
511,USC00086700,10-27-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
512,USC00086700,10-28-1893,28.933333,-82.033333,OXFORD FL US,58.0,6,,,,
513,USC00086700,10-29-1893,28.933333,-82.033333,OXFORD FL US,0.0,6,,,,
514,USC00086700,10-30-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
515,USC00086700,10-31-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
516,USC00086700,11-01-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
517,USC00086700,11-02-1893,28.933333,-82.033333,OXFORD FL US,28.0,6,,,,
518,USC00086700,11-03-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
519,USC00086700,11-04-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
520,USC00086700,11-05-1893,28.933333,-82.033333,OXFORD FL US,30.0,6,,,,
521,USC00086700,11-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
522,USC00086700,11-07-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
523,USC00086700,11-08-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
524,USC00086700,11-09-1893,28.933333,-82.033333,OXFORD FL US,10.0,6,,,,
525,USC00086700,11-10-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
526,USC00086700,11-11-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
527,USC00086700,11-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
528,USC00086700,11-13-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
529,USC00086700,11-14-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
530,USC00086700,11-15-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
531,USC00086700,11-16-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
532,USC00086700,11-17-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
533,USC00086700,11-18-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
534,USC00086700,11-19-1893,28.933333,-82.033333,OXFORD FL US,8.0,6,,,,
535,USC00086700,11-20-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
536,USC00086700,11-21-1893,28.933333,-82.033333,OXFORD FL US,36.0,6,,,,
537,USC00086700,11-22-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
538,USC00086700,11-23-1893,28.933333,-82.033333,OXFORD FL US,76.0,6,,,,
539,USC00086700,11-24-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
540,USC00086700,11-25-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
541,USC00086700,11-26-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
542,USC00086700,11-27-1893,28.933333,-82.033333,OXFORD FL US,277.0,6,,,,
543,USC00086700,11-28-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
544,USC00086700,11-29-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
545,USC00086700,11-30-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
546,USC00086700,12-01-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
547,USC00086700,12-02-1893,28.933333,-82.033333,OXFORD FL US,71.0,6,,,,
548,USC00086700,12-03-1893,28.933333,-82.033333,OXFORD FL US,71.0,6,,,,
549,USC00086700,12-04-1893,28.933333,-82.033333,OXFORD FL US,3.0,6,,,,
550,USC00086700,12-05-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
551,USC00086700,12-06-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
552,USC00086700,12-07-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
553,USC00086700,12-08-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
554,USC00086700,12-09-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
555,USC00086700,12-10-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
556,USC00086700,12-11-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
557,USC00086700,12-12-1893,28.933333,-82.033333,OXFORD FL US,0.0,P6,,,,
